"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572825","results/fastq/SRX30572825_SRR35496756_1.fastq.gz","results/fastq/SRX30572825_SRR35496756_2.fastq.gz","SRR35496756","SRX30572825","SAMN51585460","SRS26602268","PRJNA1330758","SRP621889","SRA2225930","GSM9246589_r1","GSM9246589_r1","GSM9246589","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246589","Illumina NovaSeq 6000","ILLUMINA","2467475296","8170448","9606","Homo sapiens","HT-29, HSV-1, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246589: HT-29, HSV-1, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 4 [B831009]","2cc7dfcab1b133d0e249cbe8b2b57b47;79afc6c34e055367a0a44503cd485228","565327472;529729467","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/056/SRR35496756/SRR35496756_2.fastq.gz"
"SRX30572825","results/fastq/SRX30572825_SRR35496757_1.fastq.gz","results/fastq/SRX30572825_SRR35496757_2.fastq.gz","SRR35496757","SRX30572825","SAMN51585460","SRS26602268","PRJNA1330758","SRP621889","SRA2225930","GSM9246589_r2","GSM9246589_r1","GSM9246589","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246589","Illumina NovaSeq 6000","ILLUMINA","2425602392","8031796","9606","Homo sapiens","HT-29, HSV-1, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246589: HT-29, HSV-1, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 4 [B831009]","6f13e6663b69c655eb93102a807326c2;ae8b05ec511b323804a025637081ae25","554937672;518580323","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/057/SRR35496757/SRR35496757_2.fastq.gz"
"SRX30572825","results/fastq/SRX30572825_SRR35496758_1.fastq.gz","results/fastq/SRX30572825_SRR35496758_2.fastq.gz","SRR35496758","SRX30572825","SAMN51585460","SRS26602268","PRJNA1330758","SRP621889","SRA2225930","GSM9246589_r3","GSM9246589_r1","GSM9246589","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246589","Illumina NovaSeq 6000","ILLUMINA","8430281982","27914841","9606","Homo sapiens","HT-29, HSV-1, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246589: HT-29, HSV-1, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 4 [B831009]","ab7cf7aa4f8edfc07970b7c96c3a11ee;92e1ae4f2280bd2737e79cb1f5ebc0fe","1743040934;1807080291","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/058/SRR35496758/SRR35496758_2.fastq.gz"
"SRX30572825","results/fastq/SRX30572825_SRR35496759_1.fastq.gz","results/fastq/SRX30572825_SRR35496759_2.fastq.gz","SRR35496759","SRX30572825","SAMN51585460","SRS26602268","PRJNA1330758","SRP621889","SRA2225930","GSM9246589_r4","GSM9246589_r1","GSM9246589","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246589","Illumina NovaSeq 6000","ILLUMINA","8347229264","27639832","9606","Homo sapiens","HT-29, HSV-1, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246589: HT-29, HSV-1, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 4 [B831009]","6c9e5fa718af5d8b4a896e2efbea6f87;5fad9295389179324d6b3c8b77cbe95f","1732182956;1793250104","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/059/SRR35496759/SRR35496759_2.fastq.gz"
"SRX30572826","results/fastq/SRX30572826_SRR35496752_1.fastq.gz","results/fastq/SRX30572826_SRR35496752_2.fastq.gz","SRR35496752","SRX30572826","SAMN51585442","SRS26602264","PRJNA1330758","SRP621889","SRA2225930","GSM9246607_r1","GSM9246607_r1","GSM9246607","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246607","Illumina NovaSeq 6000","ILLUMINA","4926737702","16313701","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246607: HT-29, HSV-1, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 2 [B831009]","ed38e2cfa5d983ce02b91b26809d3689;aa4c7bbdea8baa7f810caae4963d9f90","1099707384;1120669611","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/052/SRR35496752/SRR35496752_2.fastq.gz"
"SRX30572826","results/fastq/SRX30572826_SRR35496753_1.fastq.gz","results/fastq/SRX30572826_SRR35496753_2.fastq.gz","SRR35496753","SRX30572826","SAMN51585442","SRS26602264","PRJNA1330758","SRP621889","SRA2225930","GSM9246607_r2","GSM9246607_r1","GSM9246607","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246607","Illumina NovaSeq 6000","ILLUMINA","4828403180","15988090","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246607: HT-29, HSV-1, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 2 [B831009]","0e69951206b8b4dedc4895f19862c0b9;bc9f7b976b5248242a6a0589ce967c00","1073947058;1094677276","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/053/SRR35496753/SRR35496753_2.fastq.gz"
"SRX30572826","results/fastq/SRX30572826_SRR35496754_1.fastq.gz","results/fastq/SRX30572826_SRR35496754_2.fastq.gz","SRR35496754","SRX30572826","SAMN51585442","SRS26602264","PRJNA1330758","SRP621889","SRA2225930","GSM9246607_r3","GSM9246607_r1","GSM9246607","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246607","Illumina NovaSeq 6000","ILLUMINA","8896926342","29460021","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246607: HT-29, HSV-1, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 2 [B831009]","3ca24bcd37f46539e8ecd7cad2dad3be;14ff6ab29720bb478d89676e26643df8","1715956723;1782565845","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/054/SRR35496754/SRR35496754_2.fastq.gz"
"SRX30572826","results/fastq/SRX30572826_SRR35496755_1.fastq.gz","results/fastq/SRX30572826_SRR35496755_2.fastq.gz","SRR35496755","SRX30572826","SAMN51585442","SRS26602264","PRJNA1330758","SRP621889","SRA2225930","GSM9246607_r4","GSM9246607_r1","GSM9246607","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246607","Illumina NovaSeq 6000","ILLUMINA","8834653338","29253819","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246607: HT-29, HSV-1, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 2 [B831009]","1e63638685a5ab1e1ffdb81e46978b87;4f515a27e30f65020800a697d43bd4a2","1711720557;1780323853","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/055/SRR35496755/SRR35496755_2.fastq.gz"
"SRX30572827","results/fastq/SRX30572827_SRR35496748_1.fastq.gz","results/fastq/SRX30572827_SRR35496748_2.fastq.gz","SRR35496748","SRX30572827","SAMN51585441","SRS26602269","PRJNA1330758","SRP621889","SRA2225930","GSM9246608_r1","GSM9246608_r1","GSM9246608","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246608","Illumina NovaSeq 6000","ILLUMINA","8548588670","28306585","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246608: HT-29, HSV-1, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 3 [B831009]","51ad710e71da9ff186324e09da3f5b70;55d161b266259c55fa2d04eeb4e51976","1915121334;1956431087","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/048/SRR35496748/SRR35496748_2.fastq.gz"
"SRX30572827","results/fastq/SRX30572827_SRR35496749_1.fastq.gz","results/fastq/SRX30572827_SRR35496749_2.fastq.gz","SRR35496749","SRX30572827","SAMN51585441","SRS26602269","PRJNA1330758","SRP621889","SRA2225930","GSM9246608_r2","GSM9246608_r1","GSM9246608","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246608","Illumina NovaSeq 6000","ILLUMINA","8431885602","27920151","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246608: HT-29, HSV-1, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 3 [B831009]","89f260ba59fba57fd23def590a4c2290;847696c08fdb533070ecfa3b6c85f1e0","1885701696;1926251219","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/049/SRR35496749/SRR35496749_2.fastq.gz"
"SRX30572827","results/fastq/SRX30572827_SRR35496750_1.fastq.gz","results/fastq/SRX30572827_SRR35496750_2.fastq.gz","SRR35496750","SRX30572827","SAMN51585441","SRS26602269","PRJNA1330758","SRP621889","SRA2225930","GSM9246608_r3","GSM9246608_r1","GSM9246608","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246608","Illumina NovaSeq 6000","ILLUMINA","2643776554","8754227","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246608: HT-29, HSV-1, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 3 [B831009]","f67ffe53bebe1d9f8417541adce768d3;9164fd1c62d81b55f3895fdcc296315a","513944562;536613927","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/050/SRR35496750/SRR35496750_2.fastq.gz"
"SRX30572827","results/fastq/SRX30572827_SRR35496751_1.fastq.gz","results/fastq/SRX30572827_SRR35496751_2.fastq.gz","SRR35496751","SRX30572827","SAMN51585441","SRS26602269","PRJNA1330758","SRP621889","SRA2225930","GSM9246608_r4","GSM9246608_r1","GSM9246608","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246608","Illumina NovaSeq 6000","ILLUMINA","2621220778","8679539","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246608: HT-29, HSV-1, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 3 [B831009]","ded3ccf2b21ce14aea98a95757cf4f2b;ff8b9eb9c4760ea4ff008ed874af6fa5","512001408;535259694","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/051/SRR35496751/SRR35496751_2.fastq.gz"
"SRX30572828","results/fastq/SRX30572828_SRR35496744_1.fastq.gz","results/fastq/SRX30572828_SRR35496744_2.fastq.gz","SRR35496744","SRX30572828","SAMN51585440","SRS26602270","PRJNA1330758","SRP621889","SRA2225930","GSM9246609_r1","GSM9246609_r1","GSM9246609","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246609","Illumina NovaSeq 6000","ILLUMINA","8881932948","29410374","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246609: HT-29, HSV-1, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 4 [B831009]","4aaa92d0abff7d4e9f917ef40c18724d;44b55a23535085f6d691b0ca78ca6c59","1892021048;1850418739","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/044/SRR35496744/SRR35496744_2.fastq.gz"
"SRX30572828","results/fastq/SRX30572828_SRR35496745_1.fastq.gz","results/fastq/SRX30572828_SRR35496745_2.fastq.gz","SRR35496745","SRX30572828","SAMN51585440","SRS26602270","PRJNA1330758","SRP621889","SRA2225930","GSM9246609_r2","GSM9246609_r1","GSM9246609","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246609","Illumina NovaSeq 6000","ILLUMINA","8859065206","29334653","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246609: HT-29, HSV-1, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 4 [B831009]","0cfd2404b4c17c3301a893d2e242d8a5;0f5a8b1023cf6bea6ee43d57de2f9e13","1878778664;1835244097","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/045/SRR35496745/SRR35496745_2.fastq.gz"
"SRX30572828","results/fastq/SRX30572828_SRR35496746_1.fastq.gz","results/fastq/SRX30572828_SRR35496746_2.fastq.gz","SRR35496746","SRX30572828","SAMN51585440","SRS26602270","PRJNA1330758","SRP621889","SRA2225930","GSM9246609_r3","GSM9246609_r1","GSM9246609","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246609","Illumina NovaSeq 6000","ILLUMINA","1219501368","4038084","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246609: HT-29, HSV-1, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 4 [B831009]","5becc3a8fcf34e75663c9a85d61af19e;59b89f11a98ec3473b5d6fa777cc1509","225011571;228343909","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/046/SRR35496746/SRR35496746_2.fastq.gz"
"SRX30572828","results/fastq/SRX30572828_SRR35496747_1.fastq.gz","results/fastq/SRX30572828_SRR35496747_2.fastq.gz","SRR35496747","SRX30572828","SAMN51585440","SRS26602270","PRJNA1330758","SRP621889","SRA2225930","GSM9246609_r4","GSM9246609_r1","GSM9246609","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246609","Illumina NovaSeq 6000","ILLUMINA","1220957914","4042907","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246609: HT-29, HSV-1, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 4 [B831009]","9f306fa7992864b4171d78557e9d0b0a;b769b6ce77afc5f6a59d5c8d82296300","225798049;229606033","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/047/SRR35496747/SRR35496747_2.fastq.gz"
"SRX30572829","results/fastq/SRX30572829_SRR35496742_1.fastq.gz","results/fastq/SRX30572829_SRR35496742_2.fastq.gz","SRR35496742","SRX30572829","SAMN51585443","SRS26602267","PRJNA1330758","SRP621889","SRA2225930","GSM9246606_r1","GSM9246606_r1","GSM9246606","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246606","Illumina NovaSeq 6000","ILLUMINA","9911720332","32820266","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246606: HT-29, HSV-1, Z22-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 1 [B831009]","10dd039c32388aca66068f0d11bf6c89;30e6199b969b3e12b99091a929b8b4a5","2234331834;2289284602","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/042/SRR35496742/SRR35496742_2.fastq.gz"
"SRX30572829","results/fastq/SRX30572829_SRR35496743_1.fastq.gz","results/fastq/SRX30572829_SRR35496743_2.fastq.gz","SRR35496743","SRX30572829","SAMN51585443","SRS26602267","PRJNA1330758","SRP621889","SRA2225930","GSM9246606_r2","GSM9246606_r1","GSM9246606","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246606","Illumina NovaSeq 6000","ILLUMINA","9748406886","32279493","9606","Homo sapiens","HT-29, HSV-1, Z22-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246606: HT-29, HSV-1, Z22-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22-input, 1 [B831009]","82c96a02c7cfc34142153a9e6b35c935;f1f66424783ce26a23ee4e002263ec9c","2191864050;2246033085","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/043/SRR35496743/SRR35496743_2.fastq.gz"
