"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572614","results/fastq/SRX30572614_SRR35496365_1.fastq.gz","results/fastq/SRX30572614_SRR35496365_2.fastq.gz","SRR35496365","SRX30572614","SAMN51585609","SRS26602058","PRJNA1330757","SRP621882","SRA2225931","GSM9246629_r1","GSM9246629_r1","GSM9246629","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246629","Illumina NovaSeq 6000","ILLUMINA","11578800196","38340398","10090","Mus musculus","MEF, mock, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246629: MEF, mock, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, Z22, 2 [B256178]","288581c94eae68918124134928aaa612;951c1824add3fd14da56f761d870f59b","1564259220;2014249352","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496365/SRR35496365_2.fastq.gz"
"SRX30572614","results/fastq/SRX30572614_SRR35496366_1.fastq.gz","results/fastq/SRX30572614_SRR35496366_2.fastq.gz","SRR35496366","SRX30572614","SAMN51585609","SRS26602058","PRJNA1330757","SRP621882","SRA2225931","GSM9246629_r2","GSM9246629_r1","GSM9246629","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246629","Illumina NovaSeq 6000","ILLUMINA","11427642250","37839875","10090","Mus musculus","MEF, mock, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246629: MEF, mock, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, Z22, 2 [B256178]","06ad39e0a675a1191e5158b336463947;c20cd5c4527cf5d667cfbf6e8be1ad89","1549101202;1994965909","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496366/SRR35496366_2.fastq.gz"
"SRX30572614","results/fastq/SRX30572614_SRR35496367_1.fastq.gz","results/fastq/SRX30572614_SRR35496367_2.fastq.gz","SRR35496367","SRX30572614","SAMN51585609","SRS26602058","PRJNA1330757","SRP621882","SRA2225931","GSM9246629_r3","GSM9246629_r1","GSM9246629","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246629","Illumina NovaSeq 6000","ILLUMINA","4140645594","13710747","10090","Mus musculus","MEF, mock, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246629: MEF, mock, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, Z22, 2 [B256178]","c22cae64f73714b0c60e0e5fdf1ac185;7bb2a230dd83dbaf980983a803c9b419","630181742;696933836","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496367/SRR35496367_2.fastq.gz"
"SRX30572614","results/fastq/SRX30572614_SRR35496368_1.fastq.gz","results/fastq/SRX30572614_SRR35496368_2.fastq.gz","SRR35496368","SRX30572614","SAMN51585609","SRS26602058","PRJNA1330757","SRP621882","SRA2225931","GSM9246629_r4","GSM9246629_r1","GSM9246629","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246629","Illumina NovaSeq 6000","ILLUMINA","4148135194","13735547","10090","Mus musculus","MEF, mock, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246629: MEF, mock, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, Z22, 2 [B256178]","120795597088fc662ea7456721036da0;fc0a3046edf15eb510ad71f088001e9b","636069140;698654533","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496368/SRR35496368_2.fastq.gz"
"SRX30572623","results/fastq/SRX30572623_SRR35496345_1.fastq.gz","results/fastq/SRX30572623_SRR35496345_2.fastq.gz","SRR35496345","SRX30572623","SAMN51585608","SRS26602064","PRJNA1330757","SRP621882","SRA2225931","GSM9246630_r1","GSM9246630_r1","GSM9246630","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246630","Illumina NovaSeq 6000","ILLUMINA","3887446982","12872341","10090","Mus musculus","MEF, mock, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246630: MEF, mock, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 2 [B256178]","7ec9ecdde6e92d46d21eac5b82f82532;f2a6ede71dc518b6d4c14e228be00083","717232131;716793784","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/045/SRR35496345/SRR35496345_2.fastq.gz"
"SRX30572623","results/fastq/SRX30572623_SRR35496346_1.fastq.gz","results/fastq/SRX30572623_SRR35496346_2.fastq.gz","SRR35496346","SRX30572623","SAMN51585608","SRS26602064","PRJNA1330757","SRP621882","SRA2225931","GSM9246630_r2","GSM9246630_r1","GSM9246630","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246630","Illumina NovaSeq 6000","ILLUMINA","3885329358","12865329","10090","Mus musculus","MEF, mock, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246630: MEF, mock, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 2 [B256178]","0602448e8f119c06607d73fc89b81aa2;a9ec48b553949d55bc23c377e8bd53a9","722060611;716577511","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/046/SRR35496346/SRR35496346_2.fastq.gz"
"SRX30572623","results/fastq/SRX30572623_SRR35496347_1.fastq.gz","results/fastq/SRX30572623_SRR35496347_2.fastq.gz","SRR35496347","SRX30572623","SAMN51585608","SRS26602064","PRJNA1330757","SRP621882","SRA2225931","GSM9246630_r3","GSM9246630_r1","GSM9246630","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246630","Illumina NovaSeq 6000","ILLUMINA","9922522268","32856034","10090","Mus musculus","MEF, mock, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246630: MEF, mock, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 2 [B256178]","c62ba868b87adf04eb22f9fead571c99;48da8ea65cc67316d9a2d60675dc49e8","1730531638;1865898412","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/047/SRR35496347/SRR35496347_2.fastq.gz"
"SRX30572623","results/fastq/SRX30572623_SRR35496348_1.fastq.gz","results/fastq/SRX30572623_SRR35496348_2.fastq.gz","SRR35496348","SRX30572623","SAMN51585608","SRS26602064","PRJNA1330757","SRP621882","SRA2225931","GSM9246630_r4","GSM9246630_r1","GSM9246630","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246630","Illumina NovaSeq 6000","ILLUMINA","10169051512","33672356","10090","Mus musculus","MEF, mock, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246630: MEF, mock, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 2 [B256178]","48ca80636ed389b282b91bf6a7b0463b;62d9f5b8b0dae3eea14ace879e37a92f","1807718247;1937335513","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/048/SRR35496348/SRR35496348_2.fastq.gz"
"SRX30572624","results/fastq/SRX30572624_SRR35496341_1.fastq.gz","results/fastq/SRX30572624_SRR35496341_2.fastq.gz","SRR35496341","SRX30572624","SAMN51585607","SRS26602066","PRJNA1330757","SRP621882","SRA2225931","GSM9246631_r1","GSM9246631_r1","GSM9246631","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246631","Illumina NovaSeq 6000","ILLUMINA","11228728440","37181220","10090","Mus musculus","MEF, IAV, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246631: MEF, IAV, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 2 [B256178]","510d9cafbf9dca44f8a1703152c4fc6a;419db985a07cde2caea3c11cdc391885","1863173831;2048779900","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/041/SRR35496341/SRR35496341_2.fastq.gz"
"SRX30572624","results/fastq/SRX30572624_SRR35496342_1.fastq.gz","results/fastq/SRX30572624_SRR35496342_2.fastq.gz","SRR35496342","SRX30572624","SAMN51585607","SRS26602066","PRJNA1330757","SRP621882","SRA2225931","GSM9246631_r2","GSM9246631_r1","GSM9246631","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246631","Illumina NovaSeq 6000","ILLUMINA","11413950778","37794539","10090","Mus musculus","MEF, IAV, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246631: MEF, IAV, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 2 [B256178]","e410d1d5a8e404e59ce566875be645e0;efad726a165b8eb9726588f708b3e56c","1933086792;2109429501","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/042/SRR35496342/SRR35496342_2.fastq.gz"
"SRX30572624","results/fastq/SRX30572624_SRR35496343_1.fastq.gz","results/fastq/SRX30572624_SRR35496343_2.fastq.gz","SRR35496343","SRX30572624","SAMN51585607","SRS26602066","PRJNA1330757","SRP621882","SRA2225931","GSM9246631_r3","GSM9246631_r1","GSM9246631","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246631","Illumina NovaSeq 6000","ILLUMINA","2833335612","9381906","10090","Mus musculus","MEF, IAV, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246631: MEF, IAV, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 2 [B256178]","44aacc922fe39bb074387acd07e02170;ab6df22f4a6672620c793737121b297d","502022890;515273947","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/043/SRR35496343/SRR35496343_2.fastq.gz"
"SRX30572624","results/fastq/SRX30572624_SRR35496344_1.fastq.gz","results/fastq/SRX30572624_SRR35496344_2.fastq.gz","SRR35496344","SRX30572624","SAMN51585607","SRS26602066","PRJNA1330757","SRP621882","SRA2225931","GSM9246631_r4","GSM9246631_r1","GSM9246631","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246631","Illumina NovaSeq 6000","ILLUMINA","2835183248","9388024","10090","Mus musculus","MEF, IAV, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246631: MEF, IAV, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 2 [B256178]","531f1855bc22e078a0611511bd1118af;12c45e39f293e3439a38874561796c85","506008864;515846595","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/044/SRR35496344/SRR35496344_2.fastq.gz"
"SRX30572625","results/fastq/SRX30572625_SRR35496337_1.fastq.gz","results/fastq/SRX30572625_SRR35496337_2.fastq.gz","SRR35496337","SRX30572625","SAMN51585606","SRS26602067","PRJNA1330757","SRP621882","SRA2225931","GSM9246632_r1","GSM9246632_r1","GSM9246632","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246632","Illumina NovaSeq 6000","ILLUMINA","10027712794","33204347","10090","Mus musculus","MEF, IAV, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246632: MEF, IAV, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 2 [B256178]","1110faaf297d7f619205809507bd4cf7;6a99696f5bf7eb1ec8ca0b2d15fceda0","1835147900;2028098145","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/037/SRR35496337/SRR35496337_2.fastq.gz"
"SRX30572625","results/fastq/SRX30572625_SRR35496338_1.fastq.gz","results/fastq/SRX30572625_SRR35496338_2.fastq.gz","SRR35496338","SRX30572625","SAMN51585606","SRS26602067","PRJNA1330757","SRP621882","SRA2225931","GSM9246632_r2","GSM9246632_r1","GSM9246632","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246632","Illumina NovaSeq 6000","ILLUMINA","10133838916","33555758","10090","Mus musculus","MEF, IAV, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246632: MEF, IAV, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 2 [B256178]","01ecb7c16d5b216afc35d678c44f6e7e;6cc3b1d994a7eaed02377b7e6d65ab58","1886788379;2077815730","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/038/SRR35496338/SRR35496338_2.fastq.gz"
"SRX30572625","results/fastq/SRX30572625_SRR35496339_1.fastq.gz","results/fastq/SRX30572625_SRR35496339_2.fastq.gz","SRR35496339","SRX30572625","SAMN51585606","SRS26602067","PRJNA1330757","SRP621882","SRA2225931","GSM9246632_r3","GSM9246632_r1","GSM9246632","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246632","Illumina NovaSeq 6000","ILLUMINA","3484580190","11538345","10090","Mus musculus","MEF, IAV, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246632: MEF, IAV, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 2 [B256178]","d41d1f9d7384238c04684e3bf4cd1418;c52749677cb99bc983a10a96bc73a6ca","670434617;692882285","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/039/SRR35496339/SRR35496339_2.fastq.gz"
"SRX30572625","results/fastq/SRX30572625_SRR35496340_1.fastq.gz","results/fastq/SRX30572625_SRR35496340_2.fastq.gz","SRR35496340","SRX30572625","SAMN51585606","SRS26602067","PRJNA1330757","SRP621882","SRA2225931","GSM9246632_r4","GSM9246632_r1","GSM9246632","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246632","Illumina NovaSeq 6000","ILLUMINA","3531421900","11693450","10090","Mus musculus","MEF, IAV, Z22, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246632: MEF, IAV, Z22, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 2 [B256178]","398cc07faea201bb1992a6018845b5be;d59d91ecbcca5831d2fb22739d3f7098","683531622;703232521","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/040/SRR35496340/SRR35496340_2.fastq.gz"
"SRX30572626","results/fastq/SRX30572626_SRR35496333_1.fastq.gz","results/fastq/SRX30572626_SRR35496333_2.fastq.gz","SRR35496333","SRX30572626","SAMN51585605","SRS26602068","PRJNA1330757","SRP621882","SRA2225931","GSM9246633_r1","GSM9246633_r1","GSM9246633","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246633","Illumina NovaSeq 6000","ILLUMINA","10376919622","34360661","10090","Mus musculus","MEF, IAV, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246633: MEF, IAV, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 2 [B256178]","b11917321bc3a5d8b0fbfebaa0694d5d;3a30fb96997052478e5e882b1da61e32","1939962295;2259543879","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/033/SRR35496333/SRR35496333_2.fastq.gz"
"SRX30572626","results/fastq/SRX30572626_SRR35496334_1.fastq.gz","results/fastq/SRX30572626_SRR35496334_2.fastq.gz","SRR35496334","SRX30572626","SAMN51585605","SRS26602068","PRJNA1330757","SRP621882","SRA2225931","GSM9246633_r2","GSM9246633_r1","GSM9246633","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246633","Illumina NovaSeq 6000","ILLUMINA","10556724382","34956041","10090","Mus musculus","MEF, IAV, FLAG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246633: MEF, IAV, FLAG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 2 [B256178]","4c16f301ed1faf1e32f9f0215983b5dd;8dfdf73b0061b9a38e819be23e94fd9e","2012533942;2328826595","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/034/SRR35496334/SRR35496334_2.fastq.gz"
